"","tip","lineages","alt_lineages","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status","WJSpecID","Scientific","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","X2010.IUCN.Red.List.category","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","urban","humanDisturbed"
"457","Tachycineta bicolor","BT7, CB1, CATUST05, SEIAUR01","P1","Tachycineta bicolor","Hirundinidae","Passeriformes",10,4,6,0,4,10.8,5.9,3.8,2.8,12.2,115.9,61.3,54.3,53,54,21.2,"Dunning","NA","NO","NA","NA","Wetland","3","3","Carnivore","Invertivore","Aerial","33","68.64","52.15","-107.172766","11720977.550000001","Extant",9992,"Tachycineta bicolor","Tachycineta_bicolor","S6","Swallows, Martins","Swallows, Martins","Tree Swallow","bow09992","LC","BL3","Hirundinidae","Swallows and martins",156,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"458","Tachycineta meyeni","PROSUB01","H55","Tachycineta meyeni","Hirundinidae","Passeriformes",8,5,3,0,4,11.5,5.4,4.2,2.6,10.7,109.8,57.5,52.2,52.4,53.7,14.9,"Dunning","NA","NO","NA","NA","Grassland","3","3","Carnivore","Invertivore","Aerial","-55.9","-26.79","-44.05","-70.808215559999994","1011295.55","Extant",9998,"Tachycineta meyeni","Tachycineta_meyeni","S6","Swallows, Martins","Swallows, Martins","Chilean Swallow","bow09998","LC","BL3","Hirundinidae","Swallows and martins",156,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"459","Tachycineta thalassina","TABI10","TACTHA02","Tachycineta thalassina","Hirundinidae","Passeriformes",12,4,7,1,4,9.9,5,3.6,3,11.3,115.5,63.6,53,54.5,48.1,14.14,"Dunning","NA","NO","NA","NA","Forest","3","3","Carnivore","Invertivore","Aerial","18.3","66.72","46.28","-121.3476076","6104146.6200000001","Extant",9999,"Tachycineta thalassina","Tachycineta_thalassina","S6","Swallows, Martins","Swallows, Martins","Violet-green Swallow","bow09999","LC","BL3","Hirundinidae","Swallows and martins",156,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"460","Tachyphonus cristatus","TACCRI01","","Tachyphonus cristatus","Thraupidae","Passeriformes",17,7,10,0,4,15.9,11.1,5.6,6.9,18.2,76.2,14.2,60,19.2,70.4,18.8,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","-27.25","8.6300000000000008","-4.74","-59.277059690000002","6338485.7599999998","Extant",12893,"Tachyphonus cristatus","Tachyphonus_cristatus","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Flame-crested Tanager","bow12893","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"461","Tachyphonus rufus","BAFLA04, TACRUB03, TACRUB02, PADOM11","","Tachyphonus rufus","Thraupidae","Passeriformes",46,22,21,3,2,18.7,13.4,6.1,7.6,22.1,83,13.4,69.6,16.2,77.2,34.4,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Omnivore","Invertivore","Insessorial","-34.99","11.36","-9.2200000000000006","-53.407553299999996","5942265.9699999997","Extant",12899,"Tachyphonus rufus","Tachyphonus_rufus","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","White-lined Tanager","bow12899","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"462","Tangara argyrofenges","TANICT01","","Tangara argyrofenges","Thraupidae","Passeriformes",14,4,10,0,5,11.6,6.2,4.6,4.6,15.7,71.5,17.3,54.1,24.1,47.2,19,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","-18.899999999999999","-3.9","-11.38","-72.398439310000001","52084.23","Extant",13052,"Tangara argyrofenges","Tangara_argyrofenges","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Straw-backed Tanager","bow13052","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"463","Tangara cayana","BAFLA04","","Tangara cayana","Thraupidae","Passeriformes",27,8,14,5,4,13.1,7.9,4.6,5.9,16.7,71.6,13.1,60,17.9,50.8,18,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Frugivore","Insessorial","-28.39","10.79","-9.1","-51.704899580000003","5713219.1500000004","Extant",13032,"Tangara cayana","Tangara_cayana","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Burnished-buff Tanager","bow13032","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"464","Tangara chilensis","TANCHI01, TANCHI02","","Tangara chilensis","Thraupidae","Passeriformes",13,5,6,2,4,13,7,4.2,4.7,17.7,76.7,16.7,59.7,21.9,56.1,19.77,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.45","7.41","-4.2","-65.344039559999999","4594777.46","Extant",13010,"Tangara chilensis","Tangara_chilensis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Paradise Tanager","bow13010","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"465","Tangara cyanicollis","TANCYA02, TANCYA01","","Tangara cyanicollis","Thraupidae","Passeriformes",22,5,10,7,5,12.3,7.6,4.5,4.9,17.4,66.1,14.7,52.4,21.9,46.5,17,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Frugivore","Insessorial","-17.809999999999999","11.16","-7.99","-61.785378559999998","1248380.7","Extant",13042,"Tangara cyanicollis","Tangara_cyanicollis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-necked Tanager","bow13042","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"466","Tangara gyrola","TASCH01","","Tangara gyrola","Thraupidae","Passeriformes",41,9,10,22,4,12.7,7.2,4.8,5.2,18.6,73.5,15.2,57.1,21.1,51.4,21,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.93","13.8","-2.77","-64.727053159999997","4181131.62","Extant",13030,"Tangara gyrola","Tangara_gyrola","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Bay-headed Tanager","bow13030","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"467","Tangara labradorides","CYCYAN01, TANLAB01","","Tangara labradorides","Thraupidae","Passeriformes",11,4,5,2,4,11.6,7,4.6,5.1,16.6,65,13.5,49,21.5,47.8,15,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Frugivore","Insessorial","-6.72","7.54","3.28","-75.543690720000001","104444.95","Extant",13040,"Tangara labradorides","Tangara_labradorides","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Metallic-green Tanager","bow13040","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"468","Tangara nigrocincta","TANIG01","","Tangara nigrocincta","Thraupidae","Passeriformes",7,3,4,0,4,12.3,6.7,4.7,4.7,15.3,68.3,14.6,53.7,21.3,47.5,17,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.63","7.95","-5.17","-66.721386659999993","3416902.14","Extant",13044,"Tangara nigrocincta","Tangara_nigrocincta","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Masked Tanager","bow13044","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"469","Tangara nigroviridis","TANIG01","TANIG01","Tangara nigroviridis","Thraupidae","Passeriformes",21,8,10,3,6,12,6.1,4.3,4.4,16.3,69.5,16.9,52,24.6,49.4,17,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.79","10.78","-3.51","-73.639869669999996","348796.62","Extant",13047,"Tangara nigroviridis","Tangara_nigroviridis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Beryl-spangled Tanager","bow13047","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"470","Tangara parzudakii","TASCH01, TANSCH01, CYCYAN01","","Tangara parzudakii","Thraupidae","Passeriformes",5,3,2,0,4,16.3,8.1,5,6.1,17.5,86.1,20.7,65.4,24.1,57.9,28,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-13.08","7.73","-2.31","-75.922710219999999","225329.25","Extant",13024,"Tangara parzudakii","Tangara_parzudakii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Flame-faced Tanager","bow13024","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"471","Tangara preciosa","PADOM09","P11","Tangara preciosa","Thraupidae","Passeriformes",5,2,3,0,4,14.8,8,4.8,5.1,19.9,77.8,16.4,61.1,21.1,56.2,22.8,"Dunning","NA","NO","NA","NA","Forest","2","2","Omnivore","Frugivore","Insessorial","-34.979999999999997","-21.57","-28.49","-53.969119370000001","1104627.47","Extant",13035,"Tangara preciosa","Tangara_preciosa","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Chestnut-backed Tanager","bow13035","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"472","Tangara ruficervix","CYCYAN01","","Tangara ruficervix","Thraupidae","Passeriformes",12,1,5,6,3,13.8,7.3,4.1,4.4,16.7,75,18.4,56.4,24.6,47,19,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.21","7.19","-4.3899999999999997","-74.970219740000005","249594","Extant",13039,"Tangara ruficervix","Tangara_ruficervix","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Golden-naped Tanager","bow13039","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"473","Tangara schrankii","LEPCOR05, TASCH01, TANCYA01","VOLJAC03","Tangara schrankii","Thraupidae","Passeriformes",14,5,6,3,4,13.9,7.7,4.5,5,17.5,68.1,16.4,51.7,24.1,40.8,19,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-16.98","5.65","-5.17","-68.786700600000003","2751315.13","Extant",13018,"Tangara schrankii","Tangara_schrankii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Green-and-gold Tanager","bow13018","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"474","Tangara vassorii","ANILAC01, TANIG01, TROAED02","TANIG01, ZONCAP015","Tangara vassorii","Thraupidae","Passeriformes",31,7,12,12,8,12.2,5.9,4.2,4.7,17.9,75,17.7,57.6,23.5,53.3,18,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.93","9.9700000000000006","-4","-74.663974710000005","307031.65999999997","Extant",13048,"Tangara vassorii","Tangara_vassorii","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-and-black Tanager","bow13048","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"475","Tangara viridicollis","TANICT01, TANIG01","","Tangara viridicollis","Thraupidae","Passeriformes",8,3,5,0,4,14.7,6.7,4.1,4.7,16.8,76.6,17.8,58.6,23.3,52.1,21,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","-14.64","-2.91","-8.2100000000000009","-76.361115190000007","102254.13","Extant",13051,"Tangara viridicollis","Tangara_viridicollis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Silver-backed Tanager","bow13051","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"476","Tangara xanthocephala","TANSCH01","","Tangara xanthocephala","Thraupidae","Passeriformes",15,4,7,4,4,14.5,7.4,3.9,4.8,17.5,74.1,17.8,56.6,23.9,49.7,19,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-18.87","10.78","-4.13","-73.815956310000004","356998.99","Extant",13022,"Tangara xanthocephala","Tangara_xanthocephala","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Saffron-crowned Tanager","bow13022","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"477","Tarsiger cyanurus","BT1, BT7","TACY01, P-LIN15","Tarsiger cyanurus","Muscicapidae","Passeriformes",17,8,9,0,8,12.6,6.9,3,3,23,78.3,18.5,59.6,23.7,60.3,13.43,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Generalist","24.65","68.81","55.19","109.4313945","13243497.76","Extant",9223,"Tarsiger cyanurus","Tarsiger_cyanurus","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Orange-flanked Bush-robin","bow09223","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"478","Terpsiphone rufiventer","TERUF01","WAH22","Terpsiphone rufiventer","Monarchidae","Passeriformes",56,20,17,19,15,17.8,10.8,6.2,5,15.9,75.9,12.5,63.2,16.5,83.3,15.1,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","NA","NA","NA","NA","NA","Extant",8481,"Terpsiphone rufiventer","Terpsiphone_rufiventer","CC8","Shrikes, Monarchs, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","Cuckoo-Shrikes, Helmetshrikes, Shrike-Flycatchers, Vangas, Whipbirds, Shrike-Thrushes, Whistlers, Shrikes, Monarchs, Vireos, Orioles, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","Black-headed Paradise-flycatcher","bow08481","LC","BL3","Monarchidae","Monarchs",146,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"479","Terpsiphone viridis","TERUF01","WAH22","Terpsiphone viridis","Monarchidae","Passeriformes",25,8,14,3,14,17.9,9.7,5.9,4.7,15.4,79.4,15.1,64.2,19,90.2,13.23,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Insessorial","-34.840000000000003","19.059999999999999","-2.08","22.29298623","14483913.960000001","Extant",8486,"Terpsiphone viridis","Terpsiphone_viridis","CC8","Shrikes, Monarchs, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","Cuckoo-Shrikes, Helmetshrikes, Shrike-Flycatchers, Vangas, Whipbirds, Shrike-Thrushes, Whistlers, Shrikes, Monarchs, Vireos, Orioles, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","African Paradise-flycatcher","bow08486","LC","BL3","Monarchidae","Monarchs",146,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"480","Thamnomanes caesius","CYCYA01, THACAE09, THACAE08","","Thamnomanes caesius","Thamnophilidae","Passeriformes",13,6,7,0,8,18.5,10.8,5.6,4.9,17.5,69.9,9,61.5,12.7,62.5,15.7,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-22.16","7.91","-3.85","-58.60979511","6049355.8399999999","Extant",6461,"Thamnomanes caesius","Thamnomanes_caesius","Thamnophilidae","Antbirds","Antbirds","Cinereous Antshrike","bow06461","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"481","Thamnophilus ambiguus","THAMB02, THAMB08","THAMB02, THAMB08","Thamnophilus ambiguus","Thamnophilidae","Passeriformes",9,4,3,2,4,19,10.5,4.7,6.3,23.4,67.9,6.4,61.3,9.7,56.5,23.4,"Updated_literature","Rodrigues et al. (2019)","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-23.1","-10.69","-19.23","-41.284293249999997","209875.65","Extant",19527,"Thamnophilus ambiguus","Thamnophilus_ambiguus","Thamnophilidae","Antbirds","Antbirds","Sooretama Slaty-antshrike","bow19527","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"482","Thamnophilus murinus","THACAE01","","Thamnophilus murinus","Thamnophilidae","Passeriformes",9,4,5,0,4,20.3,12.2,5.1,5.6,19.3,62.8,9.1,55.4,14,50.7,19.3,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-13.25","8.41","-1.88","-65.214760260000006","4198741.88","Extant",6425,"Thamnophilus murinus","Thamnophilus_murinus","Thamnophilidae","Antbirds","Antbirds","Mouse-coloured Antshrike","bow06425","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"483","Thamnophilus nigrocinereus","THASAT06","","Thamnophilus nigrocinereus","Thamnophilidae","Passeriformes",8,4,4,0,4,24.1,13.4,5.5,6.8,24.8,77.7,5.8,71.3,7.4,57.5,30,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-8.82","7.93","0.21","-61.181866059999997","1467713.7","Extant",6420,"Thamnophilus nigrocinereus","Thamnophilus_nigrocinereus","Thamnophilidae","Antbirds","Antbirds","Blackish-grey Antshrike","bow06420","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"484","Thamnophilus schistaceus","AUTPAR01","","Thamnophilus schistaceus","Thamnophilidae","Passeriformes",17,5,11,1,4,19.7,11.5,5.1,5.9,20.1,62.7,8.2,55.6,13.2,51.8,20.3,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-18","3.34","-7.41","-65.557124939999994","3991785.91","Extant",6424,"Thamnophilus schistaceus","Thamnophilus_schistaceus","Thamnophilidae","Antbirds","Antbirds","Plain-winged Antshrike","bow06424","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"485","Thlypopsis ornata","CNERUB01","","Thlypopsis ornata","Thraupidae","Passeriformes",10,3,5,2,4,16.3,8.2,3.2,3.9,20.1,65,10.3,54.5,15.9,54.6,12,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","-13.27","2.15","-6.48","-77.57905538","181105.81","Extant",12861,"Thlypopsis ornata","Thlypopsis_ornata","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Rufous-chested Tanager","bow12861","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"486","Thraupis bonariensis","ZOCAP19","H13","Thraupis bonariensis","Thraupidae","Passeriformes",20,8,10,2,11,15.8,8.9,6.9,7.4,23.1,89,19.1,69.5,21.5,74.7,36,"Dunning","NA","NO","NA","NA","Forest","2","2","Omnivore","Frugivore","Insessorial","-41.34","0.54","-28.17","-62.937057799999998","2751783.64","Extant",12943,"Thraupis bonariensis","Thraupis_bonariensis","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-and-yellow Tanager","bow12943","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"487","Thraupis cyanocephala","DIGCAE01","","Thraupis cyanocephala","Thraupidae","Passeriformes",56,10,10,36,37,17,9.1,6,6.7,24,85.8,14.8,70.6,17.4,80.6,36,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Frugivore","Insessorial","-17.7","11.2","-2.38","-74.237135280000004","429823.39","Extant",12942,"Thraupis cyanocephala","Thraupis_cyanocephala","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-capped Tanager","bow12942","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"488","Thraupis episcopus","TANICT01","STTA17H","Thraupis episcopus","Thraupidae","Passeriformes",148,8,13,127,8,14.2,9.5,6.4,6.7,22.3,87.3,20.7,69.9,22.8,64,35,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Omnivore","Insessorial","-17.170000000000002","21.61","-0.06","-66.153214809999994","7925679.1200000001","Extant",12934,"Thraupis episcopus","Thraupis_episcopus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Blue-grey Tanager","bow12934","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"489","Thryomanes bewickii","TROAED24, LAIRI01","","Thryomanes bewickii","Troglodytidae","Passeriformes",5,2,3,0,4,15.5,10.1,2.6,3,17.5,54,7.3,46.1,13.8,51.2,9.9,"Dunning","NA","NO","NA","NA","Shrubland","2","2","Carnivore","Invertivore","Generalist","16.27","50.41","33.54","-106.6196406","3360146.45","Extant",9713,"Thryomanes bewickii","Thryomanes_bewickii","M1","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Bewick's Wren","bow09713","LC","BL3","Troglodytidae","Wrens",162,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"490","Thryothorus euophrys","BAEBIC02","","Thryothorus euophrys","Troglodytidae","Passeriformes",8,2,4,2,4,24.2,13.4,3.9,4.4,27.6,69.6,6.4,63.2,9.2,65.2,30.26,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-12.09","1.04","-6.21","-77.201927220000002","126800.82","Extant",9721,"Thryothorus euophrys","Thryothorus_euophrys","M1","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Plain-tailed Wren","bow09721","LC","BL3","Troglodytidae","Wrens",162,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
